HHID,Semel,HHsize,HHChild8,Sector,HHVeh,HHBikes,HHUnitArea,Day1,Day2,NewTaz,StatZn,Status,HHType,Mosad,WF,Source,HHMembers,Version
7830004180,8300,4,2,2,2,0,90,21/11/2017,22/11/2017,5340,534,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830004190,8300,5,2,1,2,0,80,15/11/2017,16/11/2017,5340,534,2,22,1,85.140793,2,|3|3|4|4|4|,1.06
7830004200,8300,1,0,1,1,0,60,15/11/2017,16/11/2017,5340,534,2,10,1,85.140793,2,|1|,1.06
7830004210,8300,1,0,1,1,0,60,19/11/2017,20/11/2017,5340,534,2,10,1,92.125183,2,|1|,1.06
7830004230,8300,1,0,1,1,0,60,15/11/2017,16/11/2017,5340,534,2,10,1,85.140793,2,|1|,1.06
7830004250,8300,1,0,1,1,0,60,20/11/2017,21/11/2017,5340,534,2,10,1,85.140793,2,|1|,1.06
7830004260,8300,2,0,2,1,0,80,19/11/2017,20/11/2017,5341,534,2,21,1,85.140793,2,|2|2|,1.06
7830004270,8300,1,0,1,1,0,60,19/11/2017,20/11/2017,5340,534,2,10,1,85.140793,2,|1|,1.06
7830004280,8300,1,0,1,1,0,60,22/11/2017,23/11/2017,5337,533,2,10,1,92.125183,2,|1|,1.06
7830004290,8300,4,0,1,2,0,80,22/11/2017,23/11/2017,5337,533,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830004300,8300,2,0,1,2,1,60,22/11/2017,23/11/2017,5337,533,2,21,1,92.125183,2,|2|2|,1.06
7830004310,8300,2,0,1,2,0,90,21/11/2017,22/11/2017,5340,534,2,21,1,92.125183,2,|2|2|,1.06
7830004320,8300,1,0,1,1,0,60,20/11/2017,21/11/2017,5337,533,2,10,1,92.125183,2,|1|,1.06
7830004330,8300,1,0,1,1,0,60,20/11/2017,21/11/2017,5337,533,2,10,1,92.125183,2,|1|,1.06
7830004340,8300,2,0,1,2,0,90,22/11/2017,23/11/2017,5340,534,2,21,1,92.125183,2,|2|2|,1.06
7830004350,8300,4,2,1,2,0,80,20/11/2017,21/11/2017,5337,533,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830005050,8300,5,1,1,2,0,70,17/09/2017,18/09/2017,5320,114,2,22,1,103.392738,2,|3|3|4|4|4|,1.06
7830005110,8300,3,1,1,2,0,82,17/09/2017,18/09/2017,5325,114,2,22,1,103.392738,2,|3|3|4|,1.06
7830005170,8300,3,0,1,1,1,80,17/09/2017,18/09/2017,5325,114,2,23,1,182.486435,2,|3|4|4|,1.06
7830005220,8300,2,0,1,1,0,80,17/09/2017,18/09/2017,5325,114,2,32,1,103.392738,2,|7|7|,1.06
7830005300,8300,2,0,1,1,0,80,28/09/2017,01/10/2017,5328,117,2,21,1,103.392738,2,|2|2|,1.06
7830006030,8300,1,0,1,1,0,70,06/09/2017,07/09/2017,5362,211,2,10,1,85.140793,2,|1|,1.06
7830006050,8300,2,0,1,2,0,90,07/09/2017,10/09/2017,5362,211,2,23,1,85.140793,2,|3|4|,1.06
7830006060,8300,5,2,1,2,0,70,07/09/2017,10/09/2017,5362,211,2,22,1,85.140793,2,|3|3|4|4|4|,1.06
7830006140,8300,5,1,1,2,2,70,04/09/2017,05/09/2017,5356,126,2,22,1,103.392738,2,|3|3|4|4|4|,1.06
7830006150,8300,4,2,1,1,0,85,04/09/2017,05/09/2017,5356,126,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830006210,8300,3,0,1,1,0,75,10/09/2017,11/09/2017,5356,126,2,23,1,108.237053,2,|3|4|4|,1.06
7830006230,8300,4,2,1,2,0,80,05/09/2017,06/09/2017,5356,126,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830006250,8300,4,1,1,1,0,88,10/09/2017,11/09/2017,5356,126,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830006310,8300,2,0,1,1,2,70,04/09/2017,05/09/2017,5356,126,2,21,1,103.392738,2,|2|2|,1.06
7830006330,8300,4,0,1,2,0,90,07/09/2017,10/09/2017,5362,211,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830006340,8300,4,2,1,2,0,75,05/09/2017,06/09/2017,5356,126,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830007030,8300,4,0,2,1,1,80,13/09/2017,14/09/2017,5354,125,2,23,1,108.237053,2,|3|4|4|4|,1.06
7830007060,8300,4,0,1,3,0,95,13/09/2017,14/09/2017,5324,125,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830007080,8300,5,0,1,4,0,90,10/09/2017,11/09/2017,5356,126,2,22,1,108.237053,2,|3|3|4|4|4|,1.06
7830007100,8300,1,0,1,1,0,95,11/09/2017,,5356,126,1,10,1,108.237053,2,|1|,1.06
7830007120,8300,1,0,1,1,0,80,12/09/2017,13/09/2017,5356,126,2,10,1,103.392738,2,|1|,1.06
7830007140,8300,1,0,1,1,2,75,11/09/2017,12/09/2017,5356,126,2,10,1,108.237053,2,|1|,1.06
7830007190,8300,5,0,1,1,0,80,11/09/2017,12/09/2017,5356,126,2,22,1,108.237053,2,|3|3|4|4|4|,1.06
7830008030,8300,2,0,1,2,0,60,05/12/2017,06/12/2017,5353,221,2,21,1,108.237053,2,|2|2|,1.06
7830008050,8300,4,0,1,2,0,70,05/12/2017,06/12/2017,5353,221,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830008060,8300,2,0,1,2,0,80,06/12/2017,,5353,221,1,21,1,108.237053,2,|2|2|,1.06
7830008080,8300,4,1,1,2,0,80,05/12/2017,06/12/2017,5353,221,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830008090,8300,4,2,1,2,0,70,04/12/2017,05/12/2017,5353,221,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830008100,8300,5,1,1,2,3,80,04/12/2017,05/12/2017,5353,221,2,22,1,103.392738,2,|3|3|4|4|4|,1.06
7830008110,8300,4,0,1,2,2,70,06/12/2017,07/12/2017,5353,221,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830008120,8300,6,1,1,3,0,70,04/12/2017,05/12/2017,5353,221,2,22,1,103.392738,2,|3|3|4|5|5|6|,1.06
7830008140,8300,2,0,1,2,0,80,06/12/2017,07/12/2017,5353,221,2,21,1,103.392738,2,|2|2|,1.06
7830008160,8300,1,0,1,1,0,60,06/12/2017,07/12/2017,5353,221,2,10,1,103.392738,2,|1|,1.06
7830008180,8300,2,0,1,1,0,80,06/12/2017,07/12/2017,5353,221,2,21,1,108.237053,2,|2|2|,1.06
7830008190,8300,2,0,1,1,0,60,04/12/2017,05/12/2017,5353,221,2,21,1,103.392738,2,|2|2|,1.06
7830008210,8300,4,2,1,1,1,80,04/12/2017,05/12/2017,5353,221,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830008230,8300,4,0,1,1,0,70,05/12/2017,06/12/2017,5324,221,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830008250,8300,2,0,1,2,0,50,04/12/2017,05/12/2017,5324,221,2,21,1,103.392738,2,|2|2|,1.06
7830009030,8300,3,0,1,2,1,70,29/11/2017,30/11/2017,5350,223,2,22,1,92.125183,2,|3|3|4|,1.06
7830009150,8300,5,0,1,2,0,80,27/11/2017,28/11/2017,5366,223,2,22,1,92.125183,2,|3|3|4|4|4|,1.06
7830009160,8300,2,0,1,1,0,60,27/11/2017,28/11/2017,5366,223,2,21,1,85.140793,2,|2|2|,1.06
7830009230,8300,3,0,2,1,1,70,27/11/2017,28/11/2017,5366,223,2,22,1,85.140793,2,|3|3|4|,1.06
7830010040,8300,4,1,1,1,3,80,22/10/2017,23/10/2017,5330,314,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830010100,8300,4,0,1,3,0,85,15/11/2017,16/11/2017,5333,412,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830010140,8300,4,2,1,2,0,75,23/10/2017,24/10/2017,5330,314,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830010160,8300,1,0,1,0,0,75,15/10/2017,16/10/2017,5328,117,2,10,1,103.392738,2,|1|,1.06
7830010210,8300,3,0,1,3,0,80,30/10/2017,31/10/2017,5330,314,2,22,1,85.140793,2,|3|3|4|,1.06
7830010220,8300,2,0,1,2,0,50,28/09/2017,02/10/2017,5328,117,2,21,1,103.392738,2,|2|2|,1.06
7830010230,8300,2,0,1,1,0,90,12/11/2017,13/11/2017,5333,412,2,21,1,92.125183,2,|2|2|,1.06
7830010280,8300,1,0,1,1,0,75,02/11/2017,05/11/2017,5330,314,2,10,1,92.125183,2,|1|,1.06
7830011010,8300,1,0,1,1,0,75,22/11/2017,,5344,421,1,10,1,92.125183,2,|1|,1.06
7830011050,8300,1,0,1,1,0,65,15/11/2017,16/11/2017,5344,421,2,10,1,92.125183,2,|1|,1.06
7830011070,8300,4,2,1,1,1,85,04/12/2017,05/12/2017,5348,421,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830011100,8300,1,0,1,1,0,70,20/11/2017,21/11/2017,5344,421,2,10,1,92.125183,2,|1|,1.06
7830011110,8300,4,2,1,2,0,90,15/11/2017,16/11/2017,5344,421,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830011170,8300,4,2,1,1,0,90,19/11/2017,20/11/2017,5344,421,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830011180,8300,1,0,1,1,0,75,20/11/2017,21/11/2017,5344,421,2,10,1,92.125183,2,|1|,1.06
7830011210,8300,3,0,1,1,1,80,15/11/2017,16/11/2017,5344,421,2,22,1,92.125183,2,|3|3|4|,1.06
7830011310,8300,1,0,1,1,0,85,21/11/2017,22/11/2017,5344,421,2,10,1,85.140793,2,|1|,1.06
7830011330,8300,5,2,1,1,0,85,21/11/2017,22/11/2017,5345,413,2,22,1,92.125183,2,|3|3|4|4|4|,1.06
7830012010,8300,2,0,1,1,0,75,05/11/2017,,5344,421,1,21,1,92.125183,2,|2|2|,1.06
7830012060,8300,3,1,1,1,0,80,08/11/2017,09/11/2017,5346,423,2,22,1,92.125183,2,|3|3|4|,1.06
7830012070,8300,5,0,1,1,0,90,07/11/2017,08/11/2017,5342,423,2,22,1,92.125183,2,|3|3|4|4|4|,1.06
7830012100,8300,1,0,1,0,0,80,07/11/2017,08/11/2017,5342,423,2,10,1,92.125183,2,|1|,1.06
7830012160,8300,4,2,1,2,0,85,07/11/2017,08/11/2017,5346,423,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830012170,8300,1,0,1,1,0,60,08/11/2017,09/11/2017,5333,421,2,10,1,92.125183,2,|1|,1.06
7830012190,8300,4,0,1,2,3,150,10/09/2017,11/09/2017,5333,412,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830012220,8300,4,0,1,1,0,95,05/11/2017,06/11/2017,5344,421,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830012270,8300,4,0,1,2,0,80,12/11/2017,13/11/2017,5333,423,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830012290,8300,2,0,1,1,0,65,12/11/2017,13/11/2017,5342,423,2,23,1,92.125183,2,|3|4|,1.06
7830013020,8300,2,0,1,1,0,300,10/12/2017,11/12/2017,5302,623,2,21,1,85.140793,2,|2|2|,1.06
7830013030,8300,5,1,1,2,0,300,12/12/2017,,5302,623,1,22,1,85.140793,2,|3|3|4|4|4|,1.06
7830013040,8300,5,0,1,2,0,100,10/12/2017,11/12/2017,5302,624,2,22,1,182.486435,2,|3|3|4|4|4|,1.06
7830013050,8300,2,0,1,2,0,100,30/10/2017,31/10/2017,5302,623,2,21,1,85.140793,2,|2|2|,1.06
7830013070,8300,2,0,1,1,0,110,10/12/2017,11/12/2017,5302,624,2,23,1,182.486435,2,|3|4|,1.06
7830013090,8300,2,0,1,2,0,150,20/11/2017,21/11/2017,5302,623,2,21,1,85.140793,2,|2|2|,1.06
7830013160,8300,1,0,1,1,0,180,30/10/2017,31/10/2017,5302,623,2,10,1,85.140793,2,|1|,1.06
7830014010,8300,5,1,1,3,0,200,23/11/2017,26/11/2017,5313,614,2,22,1,85.140793,2,|3|3|4|4|4|,1.06
7830014020,8300,2,0,1,1,0,250,23/11/2017,26/11/2017,5313,614,2,21,1,85.140793,2,|2|2|,1.06
7830014030,8300,1,0,1,1,1,160,03/12/2017,04/12/2017,5313,614,2,10,1,85.140793,2,|1|,1.06
7830014040,8300,5,0,1,2,1,350,03/12/2017,04/12/2017,5313,614,2,22,1,85.140793,2,|3|3|4|4|4|,1.06
7830014060,8300,3,1,1,2,0,80,07/12/2017,10/12/2017,5313,614,2,22,1,85.140793,2,|3|3|4|,1.06
7830014070,8300,4,1,1,4,0,270,26/11/2017,27/11/2017,5313,614,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830014090,8300,2,0,1,2,0,200,26/11/2017,27/11/2017,5313,614,2,23,1,85.140793,2,|3|4|,1.06
7830014100,8300,3,0,1,1,1,200,26/11/2017,27/11/2017,5313,614,2,22,1,85.140793,2,|3|3|4|,1.06
7830014120,8300,3,1,1,1,0,150,30/10/2017,31/10/2017,5313,614,2,23,1,85.140793,2,|3|4|4|,1.06
7830014130,8300,2,0,1,1,0,80,30/10/2017,31/10/2017,5313,614,2,21,1,85.140793,2,|2|2|,1.06
7830014140,8300,1,0,1,1,0,80,05/09/2017,06/09/2017,5313,614,2,10,1,85.140793,2,|1|,1.06
7830014160,8300,1,0,1,1,0,180,26/11/2017,27/11/2017,5313,614,2,10,1,85.140793,2,|1|,1.06
7830014170,8300,2,0,1,1,1,50,03/12/2017,04/12/2017,5313,614,2,21,1,85.140793,2,|2|2|,1.06
7830014180,8300,5,1,1,2,1,180,03/12/2017,04/12/2017,5313,614,2,22,1,85.140793,2,|3|3|4|4|4|,1.06
7830014190,8300,2,0,1,2,0,180,26/11/2017,27/11/2017,5313,614,2,21,1,85.140793,2,|2|2|,1.06
7830014200,8300,1,0,1,1,0,150,03/12/2017,04/12/2017,5313,614,2,10,1,85.140793,2,|1|,1.06
7830014220,8300,2,0,1,1,0,130,05/09/2017,06/09/2017,5313,614,2,23,1,85.140793,2,|3|4|,1.06
7830017190,8300,1,0,1,1,0,60,04/12/2017,05/12/2017,5315,617,2,10,1,151.745316,2,|1|,1.06
7830017200,8300,1,0,1,1,1,60,04/12/2017,05/12/2017,5315,617,2,10,1,92.125183,2,|1|,1.06
7830017220,8300,4,0,1,3,0,70,04/12/2017,05/12/2017,5315,617,2,22,1,151.745316,2,|3|3|4|4|,1.06
7830017250,8300,2,0,1,1,0,60,23/11/2017,26/11/2017,5315,617,2,21,1,151.745316,2,|2|2|,1.06
7830018010,8300,3,0,1,2,0,60,23/11/2017,26/11/2017,5315,617,2,22,1,151.745316,2,|3|3|4|,1.06
7830018030,8300,3,1,1,1,0,60,23/11/2017,26/11/2017,5315,615,2,22,1,151.745316,2,|3|3|4|,1.06
7830018040,8300,2,0,1,2,0,90,23/11/2017,26/11/2017,5314,615,2,21,1,92.125183,2,|2|2|,1.06
7830018050,8300,2,0,1,2,0,80,23/11/2017,26/11/2017,5314,615,2,21,1,151.745316,2,|2|2|,1.06
7830018060,8300,2,0,1,2,0,90,23/11/2017,26/11/2017,5314,615,2,21,1,92.125183,2,|2|2|,1.06
7830018070,8300,3,1,1,1,0,80,23/11/2017,26/11/2017,5314,615,2,22,1,92.125183,2,|3|3|4|,1.06
7830018080,8300,2,0,1,2,0,90,23/11/2017,26/11/2017,5314,615,2,21,1,92.125183,2,|2|2|,1.06
7830018090,8300,2,0,1,1,0,80,26/11/2017,27/11/2017,5314,615,2,23,1,92.125183,2,|3|4|,1.06
7830018100,8300,1,0,1,1,0,60,26/11/2017,27/11/2017,5314,615,2,10,1,92.125183,2,|1|,1.06
7830018110,8300,1,0,1,1,0,60,26/11/2017,27/11/2017,5314,615,2,10,1,92.125183,2,|1|,1.06
7830018120,8300,5,1,1,2,4,60,26/11/2017,27/11/2017,5314,615,2,22,1,151.745316,2,|3|3|4|4|4|,1.06
7830018130,8300,3,0,1,2,1,60,26/11/2017,27/11/2017,5314,615,2,22,1,92.125183,2,|3|3|4|,1.06
7830018150,8300,1,0,1,1,0,60,28/11/2017,29/11/2017,5334,522,2,10,1,92.125183,2,|1|,1.06
7830018160,8300,1,0,1,1,0,70,28/11/2017,29/11/2017,5334,521,2,10,1,92.125183,2,|1|,1.06
7830018170,8300,4,1,1,2,2,80,29/11/2017,,5336,524,1,22,1,92.125183,2,|3|3|4|4|,1.06
7830018180,8300,3,1,1,1,0,70,28/11/2017,29/11/2017,5334,522,2,22,1,92.125183,2,|3|3|4|,1.06
7830018190,8300,3,1,1,2,0,70,27/11/2017,28/11/2017,5334,522,2,22,1,92.125183,2,|3|3|4|,1.06
7830018200,8300,2,0,1,2,0,80,28/11/2017,29/11/2017,5334,522,2,21,1,92.125183,2,|2|2|,1.06
7830018210,8300,4,2,1,1,1,60,28/11/2017,29/11/2017,5334,522,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830018220,8300,1,0,2,0,0,90,28/11/2017,29/11/2017,5334,522,2,10,1,92.125183,2,|1|,1.06
7830018230,8300,1,0,2,0,0,90,28/11/2017,29/11/2017,5334,522,2,10,1,92.125183,2,|1|,1.06
7830018240,8300,1,0,1,1,0,60,27/11/2017,28/11/2017,5334,522,2,10,1,92.125183,2,|1|,1.06
7830018250,8300,2,0,1,2,0,60,27/11/2017,28/11/2017,5334,522,2,21,1,92.125183,2,|2|2|,1.06
7830018270,8300,1,0,1,1,0,80,28/11/2017,29/11/2017,5334,522,2,10,1,151.745316,2,|1|,1.06
7830018280,8300,4,0,1,1,2,60,28/11/2017,,5334,521,1,23,1,151.745316,2,|3|4|4|4|,1.06
7830018290,8300,2,0,1,1,0,80,27/11/2017,28/11/2017,5334,521,2,21,1,151.745316,2,|2|2|,1.06
7830018300,8300,1,0,2,0,0,60,27/11/2017,28/11/2017,5334,521,2,10,1,151.745316,2,|1|,1.06
7830018310,8300,4,2,1,1,2,60,27/11/2017,28/11/2017,5334,521,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830018320,8300,1,0,1,0,0,60,27/11/2017,28/11/2017,5334,521,2,10,1,92.125183,2,|1|,1.06
7830019040,8300,4,0,1,1,2,60,21/11/2017,22/11/2017,5340,534,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830022010,8300,2,0,1,1,0,60,03/12/2017,04/12/2017,5306,511,2,21,1,103.392738,2,|2|2|,1.06
7830022020,8300,6,2,1,1,4,70,03/12/2017,,5306,511,1,22,1,103.392738,2,|3|3|4|4|4|4|,1.06
7830022040,8300,4,1,1,0,0,60,03/12/2017,04/12/2017,5306,511,2,22,1,103.392738,2,|3|3|4|5|,1.06
7830022070,8300,2,0,1,1,1,50,03/12/2017,04/12/2017,5306,511,2,21,1,103.392738,2,|2|2|,1.06
7830022080,8300,2,0,1,1,0,50,03/12/2017,04/12/2017,5306,511,2,23,1,103.392738,2,|3|4|,1.06
7830022090,8300,2,0,1,2,0,50,04/12/2017,,5306,511,1,21,1,103.392738,2,|2|2|,1.06
7830022120,8300,2,0,1,2,0,60,26/11/2017,27/11/2017,5306,511,2,23,1,103.392738,2,|3|4|,1.06
7830022140,8300,6,1,3,1,5,50,26/11/2017,27/11/2017,5306,511,2,22,1,103.392738,2,|3|3|4|4|4|4|,1.06
7830022200,8300,1,0,2,0,1,50,26/11/2017,27/11/2017,5306,511,2,10,1,103.392738,2,|1|,1.06
7830022210,8300,4,2,3,0,1,50,26/11/2017,27/11/2017,5306,511,2,22,1,103.392738,2,|3|3|4|4|,1.06
7830022330,8300,8,3,2,1,5,60,26/11/2017,27/11/2017,5306,511,2,22,1,103.392738,2,|3|3|4|4|4|4|4|4|,1.06
7830022340,8300,4,1,1,2,2,50,26/11/2017,27/11/2017,5306,512,2,22,1,108.237053,2,|3|3|4|4|,1.06
7830023200,8300,1,0,1,1,1,80,13/11/2017,14/11/2017,5333,412,2,10,1,85.140793,2,|1|,1.06
7830023250,8300,1,0,1,1,0,60,31/10/2017,01/11/2017,5333,413,2,10,1,92.125183,2,|1|,1.06
7830023270,8300,3,1,1,1,0,85,31/10/2017,01/11/2017,5345,413,2,22,1,92.125183,2,|3|3|4|,1.06
7830025020,8300,2,0,1,0,0,60,26/11/2017,27/11/2017,5352,225,2,21,1,92.125183,2,|2|2|,1.06
7830025040,8300,2,0,1,2,2,70,29/11/2017,30/11/2017,5352,225,2,21,1,85.140793,2,|2|2|,1.06
7830025050,8300,2,0,1,1,0,40,23/11/2017,26/11/2017,5350,225,2,21,1,92.125183,2,|2|2|,1.06
7830025070,8300,1,0,1,0,0,50,23/11/2017,26/11/2017,5350,225,2,10,1,92.125183,2,|1|,1.06
7830025080,8300,1,0,1,1,0,40,26/11/2017,27/11/2017,5352,225,2,10,1,85.140793,2,|1|,1.06
7830025100,8300,4,2,1,1,0,70,23/11/2017,26/11/2017,5350,225,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830025110,8300,4,1,1,2,0,70,23/11/2017,26/11/2017,5350,225,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830025120,8300,2,0,1,2,0,70,26/11/2017,27/11/2017,5350,225,2,21,1,92.125183,2,|2|2|,1.06
7830025140,8300,6,1,1,2,1,80,26/11/2017,27/11/2017,5350,225,2,22,1,92.125183,2,|3|3|4|4|4|4|,1.06
7830025150,8300,1,0,1,0,0,40,26/11/2017,27/11/2017,5350,225,2,10,1,92.125183,2,|1|,1.06
7830025200,8300,3,1,1,1,0,60,29/11/2017,30/11/2017,5350,225,2,23,1,92.125183,2,|3|4|4|,1.06
7830025220,8300,4,0,1,1,0,80,29/11/2017,30/11/2017,5365,223,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830025230,8300,2,0,1,2,0,70,29/11/2017,30/11/2017,5365,223,2,21,1,85.140793,2,|2|2|,1.06
7830027040,8300,4,0,1,3,0,85,27/11/2017,28/11/2017,5364,214,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830027080,8300,4,1,1,2,1,89,26/11/2017,27/11/2017,5364,214,2,22,1,85.140793,2,|3|3|4|4|,1.06
7830027130,8300,2,0,1,2,0,90,23/11/2017,26/11/2017,5364,214,2,21,1,85.140793,2,|2|2|,1.06
7830027290,8300,2,0,1,1,0,50,27/11/2017,28/11/2017,5366,223,2,23,1,85.140793,2,|3|4|,1.06
7830027310,8300,2,0,1,2,0,80,30/11/2017,03/12/2017,5366,223,2,21,1,85.140793,2,|2|2|,1.06
7830027320,8300,2,0,1,2,0,80,27/11/2017,28/11/2017,5366,223,2,21,1,92.125183,2,|2|2|,1.06
7830027340,8300,2,0,1,1,0,60,30/11/2017,03/12/2017,5366,223,2,21,1,92.125183,2,|2|2|,1.06
7830028030,8300,2,0,1,1,0,65,04/12/2017,05/12/2017,5363,213,2,21,1,108.237053,2,|2|2|,1.06
7830029020,8300,1,0,1,1,0,90,24/10/2017,25/10/2017,5331,312,2,10,1,103.392738,2,|1|,1.06
7830029030,8300,2,0,1,1,0,80,24/10/2017,25/10/2017,5331,312,2,21,1,103.392738,2,|2|2|,1.06
7830029050,8300,3,0,1,2,0,80,19/10/2017,22/10/2017,5331,312,2,22,1,103.392738,2,|3|3|4|,1.06
7830029060,8300,2,0,1,1,0,90,22/10/2017,23/10/2017,5331,312,2,21,1,103.392738,2,|2|2|,1.06
7830029120,8300,2,0,1,2,0,75,29/10/2017,30/10/2017,5329,314,2,21,1,92.125183,2,|2|2|,1.06
7830029140,8300,2,0,1,1,0,80,19/10/2017,,5330,314,1,21,1,92.125183,2,|2|2|,1.06
7830029160,8300,3,1,1,2,0,80,25/10/2017,26/10/2017,5330,314,2,22,1,92.125183,2,|3|3|4|,1.06
7830029170,8300,2,0,1,1,0,85,19/10/2017,22/10/2017,5330,314,2,32,1,92.125183,2,|6|6|,1.06
7830029180,8300,4,2,1,1,0,85,19/10/2017,22/10/2017,5330,314,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830029190,8300,4,1,1,2,0,80,26/10/2017,,5330,314,1,22,1,92.125183,2,|3|3|4|4|,1.06
7830029230,8300,1,0,1,1,0,80,29/10/2017,30/10/2017,5330,314,2,10,1,92.125183,2,|1|,1.06
7830029240,8300,3,2,1,1,0,90,23/10/2017,24/10/2017,5330,314,2,23,1,151.745316,2,|3|4|4|,1.06
7830030040,8300,1,0,1,0,0,75,16/10/2017,17/10/2017,5328,117,2,10,1,103.392738,2,|1|,1.06
7830030050,8300,4,0,1,2,0,80,27/09/2017,28/09/2017,5328,117,2,22,1,103.392738,2,|3|3|4|5|,1.06
7830030080,8300,2,0,1,1,0,80,01/10/2017,02/10/2017,5319,313,2,23,1,92.125183,2,|3|4|,1.06
7830030100,8300,1,0,1,1,0,90,17/10/2017,18/10/2017,5329,313,2,10,1,92.125183,2,|1|,1.06
7830030110,8300,2,0,1,2,0,80,01/10/2017,02/10/2017,5319,313,2,21,1,92.125183,2,|2|2|,1.06
7830030140,8300,3,0,1,2,0,80,26/11/2017,27/11/2017,5329,313,2,22,1,92.125183,2,|3|3|4|,1.06
7830030150,8300,4,2,1,1,0,85,17/10/2017,18/10/2017,5329,313,2,23,1,92.125183,2,|3|4|4|4|,1.06
7830030200,8300,1,0,1,1,0,85,18/10/2017,,5353,313,1,10,1,92.125183,2,|1|,1.06
7830030210,8300,1,0,1,1,1,80,02/10/2017,03/10/2017,5329,313,2,10,1,92.125183,2,|1|,1.06
7830030220,8300,4,2,1,2,0,90,26/09/2017,27/09/2017,5329,313,2,22,1,92.125183,2,|3|3|4|4|,1.06
7830030240,8300,2,0,1,1,0,90,18/10/2017,19/10/2017,5331,312,2,23,1,182.486435,2,|3|4|,1.06
7830030260,8300,2,0,1,1,0,85,17/10/2017,18/10/2017,5331,312,2,23,1,182.486435,2,|3|4|,1.06
7830030270,8300,5,3,1,2,0,90,19/10/2017,,5329,313,1,22,1,92.125183,2,|3|3|4|4|4|,1.06
7830030290,8300,3,0,1,2,0,85,16/10/2017,17/10/2017,5329,313,2,22,1,92.125183,2,|3|3|4|,1.06
7830030340,8300,2,1,1,1,1,75,02/10/2017,03/10/2017,5329,313,2,23,1,92.125183,2,|3|4|,1.06
7840002010,8400,1,0,1,1,0,90,28/11/2017,29/11/2017,5622,412,2,10,1,74.744492,2,|1|,1.06
7840002050,8400,6,2,1,2,4,95,29/11/2017,30/11/2017,5622,412,2,22,1,74.744492,2,|3|3|4|4|4|4|,1.06
7840002060,8400,1,0,1,0,0,45,29/11/2017,30/11/2017,5622,412,2,10,1,107.228584,2,|1|,1.06
7840002070,8400,4,2,1,1,0,70,28/11/2017,29/11/2017,5622,412,2,22,1,107.228584,2,|3|3|4|4|,1.06
7840002100,8400,1,0,1,1,1,85,28/11/2017,,5622,412,1,10,1,74.744492,2,|1|,1.06
7840002110,8400,1,0,1,0,0,50,27/11/2017,28/11/2017,5614,412,2,10,1,107.228584,2,|1|,1.06
7840002140,8400,1,0,1,1,0,70,29/11/2017,30/11/2017,5614,412,2,10,1,107.228584,2,|1|,1.06
7840002150,8400,1,0,1,1,0,50,29/11/2017,30/11/2017,5614,412,2,10,1,107.228584,2,|1|,1.06
7840004040,8400,4,2,1,1,1,90,06/12/2017,07/12/2017,5633,313,2,22,1,102.859665,2,|3|3|4|4|,1.06
7840004080,8400,4,0,1,2,1,140,10/12/2017,11/12/2017,5633,313,2,22,1,102.859665,2,|3|3|4|4|,1.06
7840004150,8400,1,0,1,1,0,70,07/12/2017,10/12/2017,5633,313,2,10,1,102.859665,2,|1|,1.06
7840005030,8400,2,0,3,0,0,60,19/10/2017,22/10/2017,5627,211,2,21,1,58.521461,2,|2|2|,1.06
7840005040,8400,3,0,2,1,0,120,03/12/2017,04/12/2017,5631,222,2,23,1,102.859665,2,|3|4|4|,1.06
7840005070,8400,3,0,2,3,0,200,19/11/2017,20/11/2017,5631,222,2,22,1,102.859665,2,|3|3|4|,1.06
